key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
wh_dlc03_bst_cygor_boss	0	0	135	315	3.0000	axe	club_huge	large	20	1.8000	1.2500	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_gor_axe	0	0	21	9	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.4000		false
wh_dlc03_bst_gor_axe_dual	0	0	25	11	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.4000		false
wh_dlc03_bst_gor_axe_gorebull	30	0	140	280	5.0000	axe	axe	medium	4	1.5000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_gor_axe_hero	0	0	310	160	3.0000	axe	axe	medium	8	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_gor_axe_hero_khazrak	0	0	320	170	5.0000	axe	axe	medium	8	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_manticore	0	0	290	155	6.0000	axe	claw	large	5	1.0000	1.2500	0.0000	false		0	3	3.6000		false
wh_dlc03_bst_minotaur_axe	0	0	33	77	2.0000	axe	axe	medium	3	1.2000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_minotaur_dual_axe	0	18	33	77	2.0000	axe	axe	medium	3	1.2000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_minotaur_great_axe	25	0	33	77	2.0000	axe	axe	medium	3	1.2000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_razorgor_tusk	0	0	16	36	2.0000	sword	claw	medium	2	1.1000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_staff_bray_shaman	0	0	215	95	3.0000	sword	staff	medium	5	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_staff_hero	0	0	180	60	3.0000	sword	staff	medium	5	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_staff_hero_malagor	0	0	265	135	3.0000	sword	staff	medium	5	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc03_bst_ungor_axe	0	0	20	7	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_dlc03_bst_ungor_axe_raiders	0	0	20	6	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_dlc03_bst_ungor_spear	12	0	17	5	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.2000		false
wh_dlc03_bst_ungor_spear_0	12	0	17	5	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.6000		false
wh_dlc03_chs_chariot_razorgor	0	24	14	34	5.0000	axe	claw	very_large	4	1.5000	0.7500	0.0000	false		3	2	4.0000		false
wh_dlc04_emp_free_company_sword	0	0	21	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.2000		false
wh_dlc04_emp_hammer_arch_lector	0	0	266	114	3.0000	axe	hammer	medium	8	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_dlc04_emp_hammer_volkmar	0	0	230	150	3.0000	axe	hammer	medium	8	1.0000	0.7500	1.0000	true		0	10	4.0000		false
wh_dlc04_emp_hammer_volkmar_altar	0	15	165	80	3.0000	axe	claw	very_large	4	1.0000	0.7500	1.0000	true		3	2	4.2000		false
wh_dlc04_emp_lance_blazing_sun	0	0	29	13	1.0000	lance	spear		1	1.0000	0.5000	1.0000	false		0	10	5.1000		false
wh_dlc04_emp_mace	0	0	25	8	1.0000	axe	hammer		1	0.2000	0.7500	0.0000	false		0	10	4.5000		false
wh_dlc04_emp_sigmars_sons_sword	0	0	23	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc04_vmp_mortis_engine	0	15	50	70	3.0000	axe	unarmed	very_large	4	1.0000	0.7500	0.0000	true		3	2	4.0000		false
wh_dlc04_vmp_strigoi	0	0	120	290	3.0000	axe	claw	medium	8	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_dlc04_vmp_strigoi_terrogheist	35	0	125	295	6.0000	axe	claw	large	6	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	3	4.0000		false
wh_dlc04_vmp_sword_stalkers_poison	0	0	20	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
wh_dlc04_vmp_vlad_sword	0	0	130	300	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc04_vmp_wolf_fangs_direpack	14	0	19	3	1.0000	knife	claw		1	1.0000	0.2500	0.0000	false		0	10	4.6000		false
wh_dlc05_bst_harpy_claws	0	0	32	12	1.0000	axe	claw		1	1.0000	0.7500	0.0000	false		0	0	4.0000		false
wh_dlc05_bst_morghur_claws	0	0	300	100	2.0000	axe	claw	medium	8	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_dlc05_bst_morghur_claws_boss	0	0	150	100	2.0000	axe	claw	medium	16	2.0000	0.7500	0.0000	false	wh_dlc06_unit_contact_discouraged	0	10	4.0000		false
wh_dlc05_vmp_red_duke_sword	0	0	330	180	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc05_wef_asrai_spear	15	0	4	20	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.5000		false
wh_dlc05_wef_branchwraith_claws	0	0	230	100	3.0000	axe	claw	medium	6	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_dlc05_wef_dragon	0	0	135	305	8.0000	axe	claw	large	6	1.0000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	3	3.8000		false
wh_dlc05_wef_dragon_boss	0	25	250	290	3.0000	axe	claw	large	30	1.5000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	10	3.8000		false
wh_dlc05_wef_dryads_claw	0	0	35	5	1.0000	axe	claw		1	1.0000	0.7500	0.0000	true		0	10	4.2000		false
wh_dlc05_wef_dryads_claw_frostbite	0	0	35	5	1.0000	axe	claw		1	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.2000		false
wh_dlc05_wef_durthu_sword	0	0	130	360	5.0000	sword	sword_huge	large	6	2.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_dlc05_wef_glade_rider_sword	0	0	21	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc05_wef_great_eagle	0	0	234	156	7.0000	axe	claw	large	5	1.0000	0.7500	0.0000	false		0	3	4.0000		false
wh_dlc05_wef_great_eagle_caster	0	0	234	156	7.0000	axe	claw	large	5	1.0000	0.7500	0.0000	false		0	3	4.0000		false
wh_dlc05_wef_great_eagle_claws	0	0	234	156	7.0000	axe	claw	large	5	1.0000	0.7500	0.0000	false		0	3	4.0000		false
wh_dlc05_wef_greatsword	0	0	9	27	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc05_wef_hawk_talons	0	0	11	34	2.0000	axe	claw	medium	4	1.0000	0.5000	0.0000	false		0	10	4.0000		false
wh_dlc05_wef_orion_spear	15	0	180	310	4.0000	spear	spear_medium	medium	6	1.0000	0.5000	0.0000	false		0	10	4.0000		false
wh_dlc05_wef_spear_wardancer	23	0	12	20	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.6000		false
wh_dlc05_wef_sword	0	0	25	4	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc05_wef_sword_archer	0	0	23	3	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc05_wef_sword_dual	0	12	26	10	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.5000		false
wh_dlc05_wef_sword_hero	0	0	260	100	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc05_wef_sword_hero_eagle	0	0	252	168	7.0000	axe	claw	large	5	1.0000	1.0000	0.0000	false		0	3	4.0000		false
wh_dlc05_wef_sword_hero_waystalker	0	0	235	90	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc05_wef_sword_waywatcher	0	0	25	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc05_wef_sword_wizard	0	0	180	60	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_dlc05_wef_thorn_sister_sword	0	0	19	9	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc05_wef_treekin_claws	0	0	60	26	2.0000	axe	club_medium	medium	3	1.0000	1.2500	0.0000	true		0	10	4.0000		false
wh_dlc05_wef_treekin_claws_RoR	0	0	60	26	2.0000	axe	club_medium	medium	3	1.0000	1.2500	1.0000	true		0	10	3.8000		false
wh_dlc05_wef_treeman_ancient_claws	0	0	120	280	5.0000	axe	claw	large	5	1.7500	1.2500	0.0000	true		0	10	4.0000		false
wh_dlc05_wef_treeman_ancient_claws_boss	0	0	210	490	5.0000	axe	claw	large	10	2.0000	1.2500	0.0000	true		0	10	3.8000		false
wh_dlc05_wef_treeman_claws	0	0	110	340	5.0000	axe	claw	large	6	1.8000	1.2500	0.0000	true		0	10	4.0000		false
wh_dlc05_wef_wildrider_spear	0	0	27	13	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.0000		false
wh_dlc05_wef_wildrider_sword	0	0	27	13	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	5.0000		false
wh_dlc06_chs_aspiring_champions_sword	0	0	68	28	2.0000	sword	sword	medium	3	1.4000	0.7500	0.0000	true		0	10	4.0000		false
wh_dlc06_dwarf_axe_rangers	0	0	23	8	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_dlc06_dwf_axe_dragonfire	0	6	22	6	1.0000	axe	axe		1	1.0000	1.0000	1.0000	false		0	10	4.3000		false
wh_dlc06_dwf_axe_great_rangers	0	0	7	21	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_dlc06_dwf_axe_hero_magical	0	0	0	250	3.0000	axe	axe	medium	8	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh_dlc06_dwf_grombindal_axe_great	0	0	185	315	3.0000	axe	axe	medium	7	1.0000	1.0000	0.0000	true		0	10	4.0000		false
wh_dlc06_dwf_hammer_caster_hero	0	0	240	100	3.0000	axe	hammer	medium	5	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc06_dwf_hammer_hero_belegar	0	0	290	160	3.0000	axe	axe	medium	6	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc06_dwf_hammer_runesmith_magical	0	0	0	320	3.0000	axe	hammer	medium	6	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh_dlc06_dwf_hammerers_peak	0	0	14	41	1.0000	axe	hammer_dwarf		1	1.0000	0.7500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	4.2000		false
wh_dlc06_dwf_master_engineer_hammer_magical	0	0	0	280	3.0000	axe	hammer	medium	5	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh_dlc06_grn_axe_krimson	0	8	20	30	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc06_grn_goblin_dual_sword	0	0	6	18	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.6000		false
wh_dlc06_grn_goblin_spear_hero_general_poison	0	0	260	140	3.0000	spear	spear	medium	8	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_dlc06_grn_goblin_sword_rustblight	0	0	21	6	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	4.3000		false
wh_dlc06_grn_goblin_sword_squig_hopper	0	10	10	22	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_dlc06_grn_skarsnik_halberd	30	0	110	300	3.0000	spear	halberd	medium	6	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_dlc06_grn_spear_squig_hero	0	40	140	260	3.0000	spear	spear	medium	8	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_dlc06_grn_spider_fangs_0	0	0	18	5	1.0000	knife	claw		1	1.0000	0.2500	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
wh_dlc06_grn_squig_hero	0	0	145	260	3.0000	spear	spear	medium	8	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_dlc06_grn_squig_maw	0	11	9	24	1.0000	sword	claw	medium	3	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc06_grn_wurrzag	0	0	245	95	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc06_grn_wurrzag_boar	0	0	100	240	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc07_brt_alberic_sword	30	0	290	150	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc07_brt_caster_fay	0	0	200	100	3.0000	sword	sword	medium	7	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_dlc07_brt_grail_reliquae	0	0	30	15	1.0000	sword	unarmed	medium	2	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc07_brt_hippogryph_alberic	30	0	155	300	9.0000	axe	claw	large	8	1.3000	0.7500	0.0000	false		0	3	4.0000		false
wh_dlc07_brt_hippogryph_knight	0	0	35	100	4.0000	axe	claw	medium	2	1.3000	1.0000	0.0000	true		0	10	4.0000		false
wh_dlc07_brt_lance_errant	0	0	21	9	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh_dlc07_brt_lance_royal_pegasus_knights	15	0	42	19	1.0000	lance	spear	medium	2	1.0000	0.5000	0.0000	true		0	10	4.7000		false
wh_dlc07_brt_peasant_tool	0	0	12	4	1.0000	sword	sword		10	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc07_brt_squire_sword_great	0	12	9	26	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc07_brt_sword	0	0	20	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc07_brt_sword_grail_guardian	0	0	24	38	1.0000	sword	sword	small	3	1.0000	0.7500	0.0000	true		0	10	4.5000		false
wh_dlc07_brt_sword_great_questing	0	0	12	36	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc07_brt_sword_green_knight	0	0	0	430	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh_dlc07_brt_sword_louen	0	0	300	150	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_dlc07_brt_sword_pilgrim	0	0	25	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_dlc07_bst_centigor_great_axe_ror	0	0	7	27	2.0000	axe	axe		5	1.0000	1.0000	0.0000	true		0	10	4.6000		false
wh_dlc08_brt_halberd_ror	22	0	7	18	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	5.5000		false
wh_dlc08_brt_lance_errant_ror	10	0	21	9	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh_dlc08_brt_lance_ror	12	0	28	9	1.0000	lance	spear		1	1.0000	0.5000	0.0000	true		0	10	5.1000		false
wh_dlc08_club_ice_troll	0	0	39	81	2.0000	axe	club_medium	medium	4	1.0000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh_dlc08_club_troll_throgg	28	0	123	372	5.0000	axe	club_huge	large	6	1.0000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh_dlc08_nor_axe_champion	0	0	32	14	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc08_nor_axe_great_champion	0	0	15	35	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_dlc08_nor_axe_lord	0	0	300	150	3.0000	axe	axe	large	8	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc08_nor_axe_lord_chariot	0	20	150	300	5.0000	sword	claw	very_large	4	1.4000	0.7500	0.0000	false		3	2	4.0000		false
wh_dlc08_nor_axes_hunters	0	0	25	9	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc08_nor_berserker_dual_axes	0	5	39	13	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc08_nor_fimir_balefiend_staff	0	0	80	320	1.0000	spear	staff	medium	4	1.0000	0.5000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	4.0000		false
wh_dlc08_nor_fimir_dual_axe	0	15	31	59	2.0000	axe	axe	medium	4	1.3000	1.0000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	3.8000		false
wh_dlc08_nor_fimir_great_mace	25	0	31	64	2.0000	axe	hammer	medium	2	1.3000	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	4.0000		false
wh_dlc08_nor_javelin	0	0	20	5	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.7000		false
wh_dlc08_nor_mammoth_tusks	0	34	155	370	10.0000	axe	claw	large	10	1.0000	1.2500	0.0000	false		4	2	3.5000		false
wh_dlc08_nor_mammoth_tusks_ror	0	17	30	100	3.0000	axe	claw	small	6	1.0000	1.2500	0.0000	false		3	2	3.2000		false
wh_dlc08_nor_skinwolves_claws	30	0	40	20	2.0000	axe	axe	small	3	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc08_nor_spear	15	0	20	5	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.7000		false
wh_dlc08_nor_warhound_ror	14	0	20	2	1.0000	sword	claw		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc08_nor_warwolf_chariot	0	18	40	13	5.0000	axe	claw	very_large	4	1.0000	0.7500	0.0000	false	wh_dlc08_unit_contact_frostbite	3	2	4.0000		false
wh_dlc08_nor_warwolf_claw	0	0	32	16	1.0000	axe	claw	medium	1	1.0000	1.0000	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh_dlc08_nor_werekin_claws	36	0	140	280	2.0000	axe	claw	medium	4	1.5000	1.2500	0.0000	false		0	10	4.0000		false
wh_dlc08_nor_wulfrik_sword	0	0	320	170	3.0000	sword	sword	medium	6	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_dlc08_nor_wulfrik_sword_chariot	0	20	170	320	5.0000	sword	claw	very_large	4	1.4000	0.7500	0.0000	false		3	2	4.0000		false
wh_dlc08_nor_wyrm	0	0	155	340	8.0000	axe	claw	large	6	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	3.8000		false
wh_dlc08_nor_wyrm_boss	0	0	193	356	3.0000	axe	claw	large	12	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	3	4.0000		false
wh_dlc10_dwf_slayer_axe_great	30	0	15	35	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_dlc13_lzd_ancient_kroxigor_axe	0	25	140	320	5.0000	axe	axe	medium	6	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc13_lzd_nakai_club	0	0	140	380	7.0000	axe	axe	large	6	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_dlc15_club_river_troll	0	0	35	70	2.0000	axe	club_medium	medium	4	1.0000	1.2500	0.0000	false		0	10	3.8000		false
wh_dlc15_club_river_troll_poison	0	0	35	70	2.0000	axe	club_medium	medium	4	1.0000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	3.8000		false
wh_dlc15_club_stone_troll	0	0	40	80	2.0000	axe	club_medium	medium	4	1.0000	1.2500	0.0000	false		0	10	4.0000		false
wh_dlc16_wef_ancient_treeman_coeddil_claws	25	0	130	360	5.0000	axe	claw	large	6	2.0000	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	3.8000		false
wh_main_brt_cavalry_spear	0	0	21	7	2.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.0000		false
wh_main_brt_halberd	18	0	7	18	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	5.5000		false
wh_main_brt_hammer	0	0	22	8	1.0000	axe	hammer		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_brt_hippogryph	0	0	150	290	9.0000	axe	claw	large	8	1.3000	0.7500	0.0000	false		0	3	4.0000		false
wh_main_brt_hippogryph_louen	0	0	150	290	9.0000	axe	claw	large	8	1.3000	0.7500	0.0000	true		0	3	4.0000		false
wh_main_brt_hippogryph_louen_beaquis	0	0	170	310	9.0000	axe	claw	large	8	1.3000	0.7500	0.0000	true		0	3	4.0000		false
wh_main_brt_lance	12	0	28	9	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh_main_brt_lance_grail_knight	18	0	18	30	2.0000	lance	spear	small	2	1.0000	0.5000	0.0000	true		0	10	5.1000		false
wh_main_brt_lance_hero	0	0	270	90	3.0000	lance	spear	medium	8	1.0000	0.5000	0.0000	false		0	10	4.0000		false
wh_main_brt_lance_pegasus_knights	15	0	42	14	1.0000	lance	spear	medium	2	1.0000	0.5000	0.0000	false		0	10	4.7000		false
wh_main_brt_spear	15	0	17	5	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.7000		false
wh_main_brt_spear_2handed	15	0	17	5	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.7000		false
wh_main_brt_sword_caster_hero	0	0	200	85	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_brt_sword_hero	20	0	255	135	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_brt_sword_hero_lord	0	0	290	140	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_brt_sword_short	0	0	19	3	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_brt_sword_yeomen_archers	0	0	19	3	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	5.0000		false
wh_main_chs_archaon_0	0	0	140	330	3.0000	sword	sword	medium	7	2.0000	0.7500	1.0000	true		0	10	4.0000		false
wh_main_chs_archaon_1	0	0	140	330	4.0000	sword	sword	medium	7	2.0000	0.7500	1.0000	true		0	10	4.0000		false
wh_main_chs_axe	0	0	26	10	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_main_chs_axe_chosen	0	0	34	14	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	3.8000		false
wh_main_chs_axe_great_chosen	0	0	12	38	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.1000		false
wh_main_chs_axe_great_marauders	0	0	7	23	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.6000		false
wh_main_chs_axe_hero	0	0	275	145	3.0000	axe	axe	medium	8	1.4000	1.0000	0.0000	false		0	10	4.0000		false
wh_main_chs_axe_marauders	0	0	21	7	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	4.2000		false
wh_main_chs_chariot	0	18	29	11	5.0000	axe	claw	very_large	3	1.0000	0.7500	0.0000	false		3	2	4.0000		false
wh_main_chs_chariot_caster_hero	0	26	100	200	5.0000	axe	claw	very_large	4	1.0000	0.7500	0.0000	false		3	2	4.0000		false
wh_main_chs_chariot_hero	0	20	145	275	5.0000	axe	claw	very_large	4	1.4000	0.7500	0.0000	false		3	2	4.0000		false
wh_main_chs_claws_chaos_spawn	0	0	118	42	2.0000	sword	claw	medium	6	1.3000	0.7500	0.0000	false		0	10	3.8000		false
wh_main_chs_halberd	19	0	10	24	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	4.4000		false
wh_main_chs_lance_chaos_knight	0	0	36	17	2.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.0000		false
wh_main_chs_lord_of_change	0	0	125	295	12.0000	axe	staff	medium	6	1.0000	1.2500	0.0000	true		0	10	4.0000		false
wh_main_chs_marauder_horsemaster_spear	0	0	21	7	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.0000		false
wh_main_chs_marauder_horsemen_spear	0	0	19	5	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.0000		false
wh_main_chs_sword	0	0	26	10	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_chs_sword_caster_hero	0	0	220	95	3.0000	sword	sword	medium	5	1.3000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_chs_sword_caster_lord_hero	0	0	240	120	3.0000	sword	sword	medium	5	1.4000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_chs_sword_chaos_knight	0	0	37	16	1.0000	sword	sword		1	1.0000	0.5000	0.0000	false		0	10	4.6000		false
wh_main_chs_sword_hero	0	0	320	170	3.0000	sword	sword	medium	8	1.6000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_chs_warhound	0	0	19	3	1.0000	sword	claw		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_chs_warhound_poison	0	0	19	3	1.0000	sword	claw		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
wh_main_claws_crypt_horrors	0	0	18	52	2.0000	axe	claw	medium	4	1.5000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	4.2000		false
wh_main_claws_ghouls	0	0	36	4	1.0000	sword	claw		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
wh_main_club_giant	0	0	200	500	6.0000	axe	club_huge	large	11	1.7000	1.2500	0.0000	false		0	10	4.0000		false
wh_main_club_giant_boss	0	0	130	300	5.0000	axe	club_huge	large	30	2.4000	1.2500	0.0000	false		0	10	3.8000		false
wh_main_club_troll	0	0	30	70	2.0000	axe	club_medium	medium	4	1.0000	1.2500	0.0000	false		0	10	3.8000		false
wh_main_cth_sky_junk	0	0	20	6	1.0000	axe	unarmed		1	1.0000	1.0000	0.0000	false		0	10	6.0000		false
wh_main_cth_sky_lantern	0	0	20	6	1.0000	axe	unarmed		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_dwf_axe	0	0	21	7	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_axe_great	0	0	7	23	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_axe_great_quarreller	0	0	7	23	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
